x,y,u,v,p
0.075568,0.0019184,0.004477,-1.158e-05,9.983e-06
0.08101,0.0019184,0.0045011,-8.7033e-06,8.0123e-06
0.086874,0.0019184,0.00452,-5.8531e-06,5.6579e-06
0.093192,0.0019184,0.0045323,-2.9784e-06,2.9359e-06
0.1,0.0019184,0.0045368,-1.5196e-06,0.0
0.021135,0.0022125,0.003972,-0.00011081,1.2918e-05
0.022357,0.0022125,0.0039876,-0.00010459,1.3101e-05
0.023675,0.0022125,0.0040077,-9.8066e-05,1.3311e-05
0.025094,0.0022125,0.0040299,-9.1735e-05,1.3751e-05
0.026624,0.0022125,0.0040553,-8.5448e-05,1.4258e-05
0.028272,0.0022125,0.0040829,-7.9335e-05,1.4881e-05
0.030048,0.0022125,0.0041128,-7.3388e-05,1.554e-05
0.031961,0.0022125,0.0041446,-6.765e-05,1.6236e-05
0.034023,0.0022125,0.004178,-6.2134e-05,1.6912e-05
0.036245,0.0022125,0.0042126,-5.6848e-05,1.7543e-05
0.038639,0.0022125,0.0042482,-5.1778e-05,1.8096e-05
0.041218,0.0022125,0.0042847,-4.6936e-05,1.8547e-05
0.043998,0.0022125,0.0043216,-4.2341e-05,1.8849e-05
0.046992,0.0022125,0.0043585,-3.7992e-05,1.8969e-05
0.050219,0.0022125,0.0043952,-3.3889e-05,1.8861e-05
0.053696,0.0022125,0.0044311,-3.0009e-05,1.8489e-05
0.057443,0.0022125,0.0044659,-2.632e-05,1.783e-05
0.06148,0.0022125,0.0044992,-2.2814e-05,1.6856e-05
0.06583,0.0022125,0.0045304,-1.9465e-05,1.5528e-05
0.070517,0.0022125,0.004559,-1.6206e-05,1.3839e-05
0.075568,0.0022125,0.0045846,-1.2986e-05,1.1788e-05
0.08101,0.0022125,0.0046064,-9.7801e-06,9.3697e-06
0.086874,0.0022125,0.0046237,-6.5873e-06,6.571e-06
0.093192,0.0022125,0.0046351,-3.3516e-06,3.4001e-06
0.1,0.0022125,0.0046391,-1.7081e-06,0.0
0.021135,0.0025118,0.0042516,-0.00011295,3.0285e-05
0.022357,0.0025118,0.0042548,-0.00010738,2.9394e-05
0.023675,0.0025118,0.0042632,-0.00010136,2.8514e-05
0.025094,0.0025118,0.0042737,-9.5404e-05,2.7915e-05
0.026624,0.0025118,0.004288,-8.938e-05,2.7406e-05
0.028272,0.0025118,0.0043048,-8.3432e-05,2.7054e-05
0.030048,0.0025118,0.0043245,-7.7562e-05,2.6774e-05
0.031961,0.0025118,0.0043465,-7.1826e-05,2.6571e-05
0.034023,0.0025118,0.0043706,-6.6248e-05,2.6389e-05
0.036245,0.0025118,0.0043965,-6.0853e-05,2.6203e-05
0.038639,0.0025118,0.0044241,-5.5639e-05,2.5976e-05
0.041218,0.0025118,0.0044529,-5.0619e-05,2.5685e-05
0.043998,0.0025118,0.0044827,-4.5814e-05,2.5285e-05
0.046992,0.0025118,0.0045131,-4.1229e-05,2.4741e-05
0.050219,0.0025118,0.0045437,-3.6871e-05,2.4007e-05
0.053696,0.0025118,0.0045741,-3.2724e-05,2.3044e-05
0.057443,0.0025118,0.004604,-2.876e-05,2.1825e-05
0.06148,0.0025118,0.0046328,-2.4969e-05,2.0317e-05
0.06583,0.0025118,0.00466,-2.1328e-05,1.848e-05
0.070517,0.0025118,0.0046851,-1.7779e-05,1.6296e-05
0.075568,0.0025118,0.0047077,-1.427e-05,1.3757e-05
0.08101,0.0025118,0.0047272,-1.0769e-05,1.0853e-05
0.086874,0.0025118,0.0047426,-7.2647e-06,7.57e-06
0.093192,0.0025118,0.0047528,-3.6965e-06,3.9081e-06
0.1,0.0025118,0.0047565,-1.8822e-06,0.0
0.021135,0.0028165,0.0045465,-0.00011213,4.7489e-05
0.022357,0.0028165,0.0045384,-0.00010747,4.5656e-05
0.023675,0.0028165,0.004536,-0.00010219,4.3789e-05
0.025094,0.0028165,0.0045356,-9.6853e-05,4.2236e-05
0.026624,0.0028165,0.0045392,-9.1321e-05,4.0779e-05
0.028272,0.0028165,0.0045456,-8.5754e-05,3.9502e-05
0.030048,0.0028165,0.0045552,-8.0166e-05,3.8322e-05
0.031961,0.0028165,0.0045675,-7.462e-05,3.7245e-05
0.034023,0.0028165,0.0045824,-6.9154e-05,3.622e-05
0.036245,0.0028165,0.0045995,-6.3806e-05,3.5222e-05
0.038639,0.0028165,0.0046186,-5.8587e-05,3.4216e-05
0.041218,0.0028165,0.0046396,-5.3514e-05,3.3177e-05
0.043998,0.0028165,0.004662,-4.8611e-05,3.2062e-05
0.046992,0.0028165,0.0046855,-4.3891e-05,3.0838e-05
0.050219,0.0028165,0.0047097,-3.9366e-05,2.9458e-05
0.053696,0.0028165,0.0047343,-3.5029e-05,2.7881e-05
0.057443,0.0028165,0.0047588,-3.0857e-05,2.6074e-05
0.06148,0.0028165,0.0047827,-2.684e-05,2.4005e-05
0.06583,0.0028165,0.0048056,-2.2962e-05,2.1629e-05
0.070517,0.0028165,0.004827,-1.9169e-05,1.892e-05
0.075568,0.0028165,0.0048464,-1.5413e-05,1.5863e-05
0.08101,0.0028165,0.0048633,-1.1656e-05,1.2443e-05
0.086874,0.0028165,0.0048767,-7.8749e-06,8.643e-06
0.093192,0.0028165,0.0048856,-4.008e-06,4.4537e-06
0.1,0.0028165,0.0048888,-2.0395e-06,0.0
0.021135,0.0031267,0.0048519,-0.00010866,6.411e-05
0.022357,0.0031267,0.0048341,-0.00010507,6.1495e-05
0.023675,0.0031267,0.0048223,-0.00010071,5.8779e-05
0.025094,0.0031267,0.0048121,-9.6172e-05,5.6388e-05
0.026624,0.0031267,0.004806,-9.132e-05,5.408e-05
0.028272,0.0031267,0.0048027,-8.6318e-05,5.196e-05
0.030048,0.0031267,0.0048028,-8.119e-05,4.9943e-05
0.031961,0.0031267,0.0048057,-7.6005e-05,4.8043e-05
0.034023,0.0031267,0.0048115,-7.0813e-05,4.6214e-05
0.036245,0.0031267,0.0048199,-6.566e-05,4.4434e-05
0.038639,0.0031267,0.0048307,-6.057e-05,4.2668e-05
0.041218,0.0031267,0.0048437,-5.5568e-05,4.0892e-05
0.043998,0.0031267,0.0048585,-5.0681e-05,3.9068e-05
0.046992,0.0031267,0.004875,-4.5927e-05,3.7162e-05
0.050219,0.0031267,0.0048926,-4.1327e-05,3.5129e-05
0.053696,0.0031267,0.004911,-3.6882e-05,3.2926e-05
0.057443,0.0031267,0.0049299,-3.2574e-05,3.0518e-05
0.06148,0.0031267,0.0049488,-2.8397e-05,2.787e-05
0.06583,0.0031267,0.0049671,-2.4339e-05,2.4935e-05
0.070517,0.0031267,0.0049845,-2.0355e-05,2.168e-05
0.075568,0.0031267,0.0050005,-1.6397e-05,1.8082e-05
0.08101,0.0031267,0.0050145,-1.2425e-05,1.4121e-05
0.086874,0.0031267,0.0050258,-8.408e-06,9.777e-06
0.093192,0.0031267,0.0050334,-4.2812e-06,5.0305e-06
0.1,0.0031267,0.0050361,-2.1778e-06,0.0
0.021135,0.0034424,0.0051638,-0.00010296,7.98e-05
0.022357,0.0034424,0.0051382,-0.0001005,7.6581e-05
0.023675,0.0034424,0.0051187,-9.7153e-05,7.3169e-05
0.025094,0.0034424,0.0051001,-9.3536e-05,7.0077e-05
0.026624,0.0034424,0.0050855,-8.9497e-05,6.7038e-05
0.028272,0.0034424,0.0050735,-8.5201e-05,6.4177e-05
0.030048,0.0034424,0.0050648,-8.0677e-05,6.1411e-05
0.031961,0.0034424,0.005059,-7.5999e-05,5.8763e-05
0.034023,0.0034424,0.0050562,-7.1221e-05,5.6188e-05
0.036245,0.0034424,0.0050562,-6.6397e-05,5.3674e-05
0.038639,0.0034424,0.0050589,-6.1563e-05,5.1186e-05
0.041218,0.0034424,0.005064,-5.6749e-05,4.8704e-05
0.043998,0.0034424,0.0050714,-5.1987e-05,4.6191e-05
0.046992,0.0034424,0.0050807,-4.7301e-05,4.3616e-05
0.050219,0.0034424,0.0050916,-4.2718e-05,4.0936e-05
0.053696,0.0034424,0.0051038,-3.8248e-05,3.8107e-05
0.057443,0.0034424,0.0051169,-3.388e-05,3.5094e-05
0.06148,0.0034424,0.0051305,-2.9611e-05,3.1859e-05
0.06583,0.0034424,0.0051442,-2.5434e-05,2.8353e-05
0.070517,0.0034424,0.0051574,-2.1314e-05,2.4538e-05
0.075568,0.0034424,0.0051698,-1.7204e-05,2.0385e-05
0.08101,0.0034424,0.0051808,-1.3065e-05,1.5867e-05
0.086874,0.0034424,0.0051898,-8.8549e-06,1.0959e-05
0.093192,0.0034424,0.0051959,-4.5115e-06,5.6318e-06
0.1,0.0034424,0.0051981,-2.2946e-06,0.0
0.021135,0.0037638,0.005479,-9.5496e-05,9.4292e-05
0.022357,0.0037638,0.0054475,-9.4144e-05,9.0646e-05
0.023675,0.0037638,0.005422,-9.1831e-05,8.6701e-05
0.025094,0.0037638,0.0053966,-8.9183e-05,8.3056e-05
0.026624,0.0037638,0.0053749,-8.6033e-05,7.9418e-05
0.028272,0.0037638,0.0053554,-8.2535e-05,7.5934e-05
0.030048,0.0037638,0.005339,-7.8721e-05,7.2522e-05
0.031961,0.0037638,0.0053253,-7.466e-05,6.9214e-05
0.034023,0.0037638,0.0053147,-7.0411e-05,6.5971e-05
0.036245,0.0037638,0.0053069,-6.6031e-05,6.2787e-05
0.038639,0.0037638,0.0053018,-6.1565e-05,5.9631e-05
0.041218,0.0037638,0.0052994,-5.7045e-05,5.6486e-05
0.043998,0.0037638,0.0052995,-5.251e-05,5.3319e-05
0.046992,0.0037638,0.0053018,-4.7989e-05,5.01e-05
0.050219,0.0037638,0.0053061,-4.3514e-05,4.6792e-05
0.053696,0.0037638,0.005312,-3.9101e-05,4.3351e-05
0.057443,0.0037638,0.0053193,-3.475e-05,3.9739e-05
0.06148,0.0037638,0.0053276,-3.0459e-05,3.5919e-05
0.06583,0.0037638,0.0053364,-2.6228e-05,3.1841e-05
0.070517,0.0037638,0.0053453,-2.2028e-05,2.7461e-05
0.075568,0.0037638,0.005354,-1.782e-05,2.2745e-05
0.08101,0.0037638,0.0053619,-1.3561e-05,1.7659e-05
0.086874,0.0037638,0.0053685,-9.2072e-06,1.2173e-05
0.093192,0.0037638,0.0053731,-4.6947e-06,6.2504e-06
0.1,0.0037638,0.0053747,-2.3879e-06,0.0
0.021135,0.004091,0.0057947,-8.6756e-05,0.0001074
0.022357,0.004091,0.0057592,-8.6418e-05,0.00010349
0.023675,0.004091,0.0057296,-8.5092e-05,9.9173e-05
0.025094,0.004091,0.0056991,-8.3398e-05,9.5122e-05
0.026624,0.004091,0.0056718,-8.1155e-05,9.1022e-05
0.028272,0.004091,0.0056461,-7.8496e-05,8.7039e-05
0.030048,0.004091,0.0056232,-7.5452e-05,8.3095e-05
0.031961,0.004091,0.0056028,-7.2085e-05,7.9227e-05
0.034023,0.004091,0.0055852,-6.8451e-05,7.5406e-05
0.036245,0.004091,0.0055702,-6.4605e-05,7.1628e-05
0.038639,0.004091,0.0055581,-6.0598e-05,6.7871e-05
0.041218,0.004091,0.0055486,-5.6465e-05,6.4119e-05
0.043998,0.004091,0.0055418,-5.2249e-05,6.0344e-05
0.046992,0.004091,0.0055373,-4.7982e-05,5.6522e-05
0.050219,0.004091,0.0055351,-4.37e-05,5.2615e-05
0.053696,0.004091,0.0055349,-3.9426e-05,4.8585e-05
0.057443,0.004091,0.0055364,-3.5166e-05,4.4391e-05
0.06148,0.004091,0.0055393,-3.0923e-05,3.9997e-05
0.06583,0.004091,0.0055433,-2.6703e-05,3.5353e-05
0.070517,0.004091,0.0055479,-2.2484e-05,3.0411e-05
0.075568,0.004091,0.0055527,-1.8232e-05,2.5132e-05
0.08101,0.004091,0.0055575,-1.3905e-05,1.9476e-05
0.086874,0.004091,0.0055617,-9.4576e-06,1.3407e-05
0.093192,0.004091,0.0055647,-4.827e-06,6.8792e-06
0.1,0.004091,0.0055658,-2.4559e-06,0.0
0.021135,0.004424,0.0061092,-7.7212e-05,0.00011902
0.022357,0.004424,0.0060714,-7.7745e-05,0.000115
0.023675,0.004424,0.0060393,-7.73e-05,0.00011044
0.025094,0.004424,0.0060054,-7.649e-05,0.00010613
0.026624,0.004424,0.005974,-7.5119e-05,0.0001017
0.028272,0.004424,0.0059437,-7.3294e-05,9.734e-05
0.030048,0.004424,0.0059156,-7.1039e-05,9.2979e-05
0.031961,0.004424,0.0058895,-6.8402e-05,8.8658e-05
0.034023,0.004424,0.0058659,-6.5435e-05,8.4352e-05
0.036245,0.004424,0.0058448,-6.2188e-05,8.0068e-05
0.038639,0.004424,0.0058262,-5.8711e-05,7.5784e-05
0.041218,0.004424,0.0058103,-5.5041e-05,7.1492e-05
0.043998,0.004424,0.005797,-5.1221e-05,6.7167e-05
0.046992,0.004424,0.0057863,-4.7287e-05,6.2789e-05
0.050219,0.004424,0.0057779,-4.3274e-05,5.8324e-05
0.053696,0.004424,0.0057718,-3.9214e-05,5.3737e-05
0.057443,0.004424,0.0057676,-3.5117e-05,4.8988e-05
0.06148,0.004424,0.0057653,-3.0991e-05,4.404e-05
0.06583,0.004424,0.0057644,-2.6846e-05,3.8845e-05
0.070517,0.004424,0.0057646,-2.2668e-05,3.3352e-05
0.075568,0.004424,0.0057657,-1.8428e-05,2.7517e-05
0.08101,0.004424,0.0057673,-1.4088e-05,2.1296e-05
0.086874,0.004424,0.0057691,-9.6001e-06,1.4645e-05
0.093192,0.004424,0.0057704,-4.9052e-06,7.5108e-06
0.1,0.004424,0.005771,-2.4969e-06,0.0
0.021135,0.004763,0.0064216,-6.7291e-05,0.0001291
0.022357,0.004763,0.0063828,-6.8518e-05,0.00012509
0.023675,0.004763,0.0063499,-6.8809e-05,0.00012043
0.025094,0.004763,0.0063139,-6.8773e-05,0.00011597
0.026624,0.004763,0.0062799,-6.8195e-05,0.00011133
0.028272,0.004763,0.0062463,-6.7156e-05,0.00010672
0.030048,0.004763,0.0062143,-6.5668e-05,0.00010205
0.031961,0.004763,0.0061838,-6.3763e-05,9.7385e-05
0.034023,0.004763,0.0061553,-6.1483e-05,9.2695e-05
0.036245,0.004763,0.0061289,-5.8871e-05,8.7993e-05
0.038639,0.004763,0.0061049,-5.5971e-05,8.3265e-05
0.041218,0.004763,0.0060833,-5.282e-05,7.8505e-05
0.043998,0.004763,0.0060642,-4.9458e-05,7.3695e-05
0.046992,0.004763,0.0060476,-4.5922e-05,6.8817e-05
0.050219,0.004763,0.0060335,-4.2248e-05,6.3843e-05
0.053696,0.004763,0.0060217,-3.8469e-05,5.874e-05
0.057443,0.004763,0.0060122,-3.4601e-05,5.347e-05
0.06148,0.004763,0.0060048,-3.0658e-05,4.7998e-05
0.06583,0.004763,0.0059992,-2.665e-05,4.2274e-05
0.070517,0.004763,0.0059952,-2.2573e-05,3.6249e-05
0.075568,0.004763,0.0059925,-1.8403e-05,2.9873e-05
0.08101,0.004763,0.0059909,-1.4103e-05,2.3098e-05
0.086874,0.004763,0.0059902,-9.6299e-06,1.5873e-05
0.093192,0.004763,0.0059899,-4.9269e-06,8.1378e-06
0.1,0.004763,0.0059899,-2.5096e-06,0.0
0.021135,0.0051081,0.0067313,-5.7347e-05,0.00013767
0.022357,0.0051081,0.0066928,-5.9083e-05,0.00013377
0.023675,0.0051081,0.0066602,-5.9946e-05,0.00012909
0.025094,0.0051081,0.0066235,-6.0545e-05,0.00012459
0.026624,0.0051081,0.0065883,-6.0651e-05,0.00011986
0.028272,0.0051081,0.0065526,-6.0315e-05,0.0001151
0.030048,0.0051081,0.006518,-5.9539e-05,0.00011023
0.031961,0.0051081,0.0064842,-5.8334e-05,0.00010532
0.034023,0.0051081,0.006452,-5.6733e-05,0.00010034
0.036245,0.0051081,0.0064214,-5.4764e-05,9.5309e-05
0.038639,0.0051081,0.0063927,-5.2465e-05,9.0221e-05
0.041218,0.0051081,0.0063662,-4.9867e-05,8.5071e-05
0.043998,0.0051081,0.006342,-4.7008e-05,7.9846e-05
0.046992,0.0051081,0.0063202,-4.3921e-05,7.453e-05
0.050219,0.0051081,0.0063009,-4.0641e-05,6.9102e-05
0.053696,0.0051081,0.0062839,-3.7203e-05,6.3531e-05
0.057443,0.0051081,0.0062694,-3.3625e-05,5.7782e-05
0.06148,0.0051081,0.0062571,-2.9924e-05,5.1821e-05
0.06583,0.0051081,0.006247,-2.6114e-05,4.5599e-05
0.070517,0.0051081,0.0062389,-2.2195e-05,3.9066e-05
0.075568,0.0051081,0.0062325,-1.8149e-05,3.217e-05
0.08101,0.0051081,0.0062279,-1.3947e-05,2.4859e-05
0.086874,0.0051081,0.0062247,-9.5437e-06,1.7076e-05
0.093192,0.0051081,0.0062228,-4.89e-06,8.7531e-06
0.1,0.0051081,0.0062223,-2.4929e-06,0.0
0.021135,0.0054593,0.0070387,-4.7658e-05,0.00014478
0.022357,0.0054593,0.0070012,-4.9724e-05,0.00014105
0.023675,0.0054593,0.0069698,-5.0991e-05,0.00013644
0.025094,0.0054593,0.0069336,-5.2074e-05,0.00013199
0.026624,0.0054593,0.0068981,-5.2736e-05,0.00012724
0.028272,0.0054593,0.0068616,-5.2997e-05,0.00012242
0.030048,0.0054593,0.0068255,-5.2851e-05,0.00011745
0.031961,0.0054593,0.0067897,-5.229e-05,0.00011239
0.034023,0.0054593,0.0067547,-5.1331e-05,0.00010721
0.036245,0.0054593,0.0067209,-4.9988e-05,0.00010194
0.038639,0.0054593,0.0066886,-4.829e-05,9.6577e-05
0.041218,0.0054593,0.0066581,-4.6261e-05,9.1115e-05
0.043998,0.0054593,0.0066296,-4.3931e-05,8.5547e-05
0.046992,0.0054593,0.0066032,-4.133e-05,7.986e-05
0.050219,0.0054593,0.0065792,-3.8488e-05,7.4038e-05
0.053696,0.0054593,0.0065576,-3.5438e-05,6.8053e-05
0.057443,0.0054593,0.0065384,-3.2203e-05,6.1872e-05
0.06148,0.0054593,0.0065216,-2.8797e-05,5.5463e-05
0.06583,0.0054593,0.0065072,-2.524e-05,4.878e-05
0.070517,0.0054593,0.0064952,-2.1534e-05,4.1771e-05
0.075568,0.0054593,0.0064853,-1.7668e-05,3.4383e-05
0.08101,0.0054593,0.0064776,-1.3616e-05,2.656e-05
0.086874,0.0054593,0.0064721,-9.3394e-06,1.824e-05
0.093192,0.0054593,0.0064687,-4.7934e-06,9.3496e-06
0.1,0.0054593,0.0064675,-2.4462e-06,0.0
0.021135,0.0058169,0.0073442,-3.842e-05,0.00015053
0.022357,0.0058169,0.0073082,-4.0658e-05,0.00014702
0.023675,0.0058169,0.0072788,-4.217e-05,0.00014252
0.025094,0.0058169,0.0072437,-4.3588e-05,0.00013817
0.026624,0.0058169,0.007209,-4.467e-05,0.00013349
0.028272,0.0058169,0.0071726,-4.5411e-05,0.00012869
0.030048,0.0058169,0.007136,-4.5797e-05,0.00012369
0.031961,0.0058169,0.0070991,-4.58e-05,0.00011856
0.034023,0.0058169,0.0070625,-4.5426e-05,0.00011327
0.036245,0.0058169,0.0070265,-4.4672e-05,0.00010784
0.038639,0.0058169,0.0069915,-4.3555e-05,0.00010228
0.041218,0.0058169,0.0069578,-4.209e-05,9.6579e-05
0.043998,0.0058169,0.0069257,-4.0298e-05,9.0739e-05
0.046992,0.0058169,0.0068955,-3.8202e-05,8.475e-05
0.050219,0.0058169,0.0068675,-3.5828e-05,7.8596e-05
0.053696,0.0058169,0.0068417,-3.3204e-05,7.2254e-05
0.057443,0.0058169,0.0068184,-3.0353e-05,6.5693e-05
0.06148,0.0058169,0.0067975,-2.7291e-05,5.8883e-05
0.06583,0.0058169,0.0067792,-2.4035e-05,5.178e-05
0.070517,0.0058169,0.0067634,-2.0594e-05,4.4332e-05
0.075568,0.0058169,0.0067502,-1.6959e-05,3.6486e-05
0.08101,0.0058169,0.0067397,-1.3111e-05,2.8182e-05
0.086874,0.0058169,0.0067319,-9.0168e-06,1.9353e-05
0.093192,0.0058169,0.006727,-4.6367e-06,9.9205e-06
0.1,0.0058169,0.0067253,-2.3691e-06,0.0
0.021135,0.0061809,0.0076486,-2.975e-05,0.00015501
0.022357,0.0061809,0.0076144,-3.203e-05,0.00015174
0.023675,0.0061809,0.0075874,-3.3652e-05,0.0001474
0.025094,0.0061809,0.007554,-3.5268e-05,0.00014319
0.026624,0.0061809,0.0075207,-3.6639e-05,0.00013862
0.028272,0.0061809,0.0074852,-3.7739e-05,0.0001339
0.030048,0.0061809,0.0074489,-3.855e-05,0.00012894
0.031961,0.0061809,0.0074118,-3.9028e-05,0.0001238
0.034023,0.0061809,0.0073745,-3.9164e-05,0.00011847
0.036245,0.0061809,0.0073371,-3.8944e-05,0.00011296
0.038639,0.0061809,0.0073003,-3.8371e-05,0.00010728
0.041218,0.0061809,0.0072643,-3.7448e-05,0.00010142
0.043998,0.0061809,0.0072295,-3.6187e-05,9.5376e-05
0.046992,0.0061809,0.0071963,-3.4602e-05,8.9151e-05
0.050219,0.0061809,0.0071649,-3.2711e-05,8.2729e-05
0.053696,0.0061809,0.0071356,-3.0539e-05,7.6089e-05
0.057443,0.0061809,0.0071086,-2.8106e-05,6.9204e-05
0.06148,0.0061809,0.007084,-2.5425e-05,6.2043e-05
0.06583,0.0061809,0.0070621,-2.2514e-05,5.4566e-05
0.070517,0.0061809,0.0070429,-1.9382e-05,4.6722e-05
0.075568,0.0061809,0.0070266,-1.6028e-05,3.8455e-05
0.08101,0.0061809,0.0070134,-1.2435e-05,2.9705e-05
0.086874,0.0061809,0.0070034,-8.5767e-06,2.0401e-05
0.093192,0.0061809,0.0069971,-4.4199e-06,1.0459e-05
0.1,0.0061809,0.0069949,-2.2617e-06,0.0
0.021135,0.0065514,0.0079528,-2.1702e-05,0.00015835
0.022357,0.0065514,0.0079205,-2.3929e-05,0.00015532
0.023675,0.0065514,0.007896,-2.555e-05,0.00015114
0.025094,0.0065514,0.0078647,-2.7245e-05,0.0001471
0.026624,0.0065514,0.0078332,-2.8787e-05,0.00014268
0.028272,0.0065514,0.0077992,-3.0131e-05,0.00013808
0.030048,0.0065514,0.007764,-3.1261e-05,0.00013322
0.031961,0.0065514,0.0077274,-3.2117e-05,0.00012813
0.034023,0.0065514,0.00769,-3.2683e-05,0.00012282
0.036245,0.0065514,0.0076522,-3.293e-05,0.00011729
0.038639,0.0065514,0.0076144,-3.2849e-05,0.00011155
0.041218,0.0065514,0.0075769,-3.2431e-05,0.00010559
0.043998,0.0065514,0.0075402,-3.1679e-05,9.9421e-05
0.046992,0.0065514,0.0075046,-3.0596e-05,9.3027e-05
0.050219,0.0065514,0.0074705,-2.9193e-05,8.6399e-05
0.053696,0.0065514,0.0074382,-2.7486e-05,7.9522e-05
0.057443,0.0065514,0.0074081,-2.5492e-05,7.2368e-05
0.06148,0.0065514,0.0073803,-2.3222e-05,6.491e-05
0.06583,0.0065514,0.0073552,-2.0692e-05,5.7108e-05
0.070517,0.0065514,0.007333,-1.7912e-05,4.8913e-05
0.075568,0.0065514,0.0073138,-1.4882e-05,4.0269e-05
0.08101,0.0065514,0.0072981,-1.1593e-05,3.1113e-05
0.086874,0.0065514,0.0072861,-8.0219e-06,2.1373e-05
0.093192,0.0065514,0.0072785,-4.1443e-06,1.096e-05
0.1,0.0065514,0.0072758,-2.1242e-06,0.0
0.021135,0.0069285,0.0082579,-1.428e-05,0.00016064
0.022357,0.0069285,0.0082272,-1.6389e-05,0.00015786
0.023675,0.0069285,0.0082054,-1.7927e-05,0.00015385
0.025094,0.0069285,0.0081763,-1.9608e-05,0.00014999
0.026624,0.0069285,0.0081469,-2.1221e-05,0.00014574
0.028272,0.0069285,0.0081147,-2.2707e-05,0.00014128
0.030048,0.0069285,0.0080809,-2.4055e-05,0.00013655
0.031961,0.0069285,0.0080454,-2.5195e-05,0.00013156
0.034023,0.0069285,0.0080088,-2.6105e-05,0.00012632
0.036245,0.0069285,0.0079711,-2.6745e-05,0.00012083
0.038639,0.0069285,0.007933,-2.7095e-05,0.00011509
0.041218,0.0069285,0.0078948,-2.7135e-05,0.0001091
0.043998,0.0069285,0.0078568,-2.6857e-05,0.00010285
0.046992,0.0069285,0.0078196,-2.6255e-05,9.635e-05
0.050219,0.0069285,0.0077835,-2.533e-05,8.9578e-05
0.053696,0.0069285,0.0077489,-2.4092e-05,8.2522e-05
0.057443,0.0069285,0.0077162,-2.255e-05,7.5157e-05
0.06148,0.0069285,0.0076857,-2.0712e-05,6.7456e-05
0.06583,0.0069285,0.0076578,-1.8591e-05,5.938e-05
0.070517,0.0069285,0.0076328,-1.6196e-05,5.0883e-05
0.075568,0.0069285,0.0076111,-1.3532e-05,4.1908e-05
0.08101,0.0069285,0.0075931,-1.059e-05,3.2391e-05
0.086874,0.0069285,0.0075793,-7.3559e-06,2.2258e-05
0.093192,0.0069285,0.0075704,-3.8113e-06,1.1418e-05
0.1,0.0069285,0.0075673,-1.9576e-06,0.0
0.021135,0.0073124,0.0085647,-7.4514e-06,0.000162
0.022357,0.0073124,0.0085354,-9.4034e-06,0.00015946
0.023675,0.0073124,0.0085161,-1.0806e-05,0.00015561
0.025094,0.0073124,0.0084892,-1.2403e-05,0.00015193
0.026624,0.0073124,0.008462,-1.4009e-05,0.00014785
0.028272,0.0073124,0.0084318,-1.555e-05,0.00014356
0.030048,0.0073124,0.0083998,-1.7027e-05,0.00013898
0.031961,0.0073124,0.0083659,-1.8364e-05,0.00013413
0.034023,0.0073124,0.0083304,-1.9534e-05,0.000129
0.036245,0.0073124,0.0082935,-2.0491e-05,0.00012359
0.038639,0.0073124,0.0082557,-2.1206e-05,0.00011789
0.041218,0.0073124,0.0082173,-2.1649e-05,0.00011192
0.043998,0.0073124,0.0081788,-2.1802e-05,0.00010566
0.046992,0.0073124,0.0081406,-2.165e-05,9.9103e-05
0.050219,0.0073124,0.0081031,-2.1185e-05,9.2245e-05
0.053696,0.0073124,0.0080668,-2.0406e-05,8.5067e-05
0.057443,0.0073124,0.008032,-1.9318e-05,7.7547e-05
0.06148,0.0073124,0.0079993,-1.7925e-05,6.9657e-05
0.06583,0.0073124,0.007969,-1.6234e-05,6.1361e-05
0.070517,0.0073124,0.0079417,-1.4254e-05,5.2612e-05
0.075568,0.0073124,0.0079177,-1.1989e-05,4.3355e-05
0.08101,0.0073124,0.0078977,-9.435e-06,3.3525e-05
0.086874,0.0073124,0.0078822,-6.5838e-06,2.3046e-05
0.093192,0.0073124,0.0078721,-3.4233e-06,1.1826e-05
0.1,0.0073124,0.0078686,-1.7627e-06,0.0
0.021135,0.0077032,0.0088738,-1.1601e-06,0.00016252
0.022357,0.0077032,0.0088458,-2.9405e-06,0.0001602
0.023675,0.0077032,0.0088288,-4.1765e-06,0.0001565
0.025094,0.0077032,0.008804,-5.6448e-06,0.000153
0.026624,0.0077032,0.0087789,-7.1849e-06,0.0001491
0.028272,0.0077032,0.0087509,-8.7151e-06,0.00014498
0.030048,0.0077032,0.0087208,-1.0246e-05,0.00014057
0.031961,0.0077032,0.0086887,-1.1703e-05,0.00013587
0.034023,0.0077032,0.0086547,-1.3057e-05,0.00013087
0.036245,0.0077032,0.008619,-1.4257e-05,0.00012558
0.038639,0.0077032,0.008582,-1.5269e-05,0.00011997
0.041218,0.0077032,0.0085441,-1.6056e-05,0.00011406
0.043998,0.0077032,0.0085055,-1.659e-05,0.00010783
0.046992,0.0077032,0.0084669,-1.6849e-05,0.00010128
0.050219,0.0077032,0.0084286,-1.6815e-05,9.4387e-05
0.053696,0.0077032,0.008391,-1.6479e-05,8.7141e-05
0.057443,0.0077032,0.0083548,-1.584e-05,7.952e-05
0.06148,0.0077032,0.0083203,-1.4895e-05,7.1495e-05
0.06583,0.0077032,0.0082881,-1.3647e-05,6.3032e-05
0.070517,0.0077032,0.0082588,-1.2103e-05,5.4084e-05
0.075568,0.0077032,0.0082328,-1.0267e-05,4.4596e-05
0.08101,0.0077032,0.008211,-8.1379e-06,3.4504e-05
